localidad,nom_loc,nom_dpto,nom_prov,nom_pais,dpto_partido,provincia,pais
313,ARROYO MELINDRE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
314,ARROYO MENDEZ CHICO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
315,ARROYO MENDEZ GRANDE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
316,ARROYO MORAN,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
317,ARROYO PEREYRA,Gualeguaychú,Entre Rios,Argentina,5430056,5430,54
318,ARROYO MORANCITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
319,ARROYO MORAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
320,ARROYO NACIONES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
321,ARROYO NARANJITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
322,ARROYO NARANJO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
323,ARROYO NARANJO BORCHES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
324,ARROYO NEGRO (TIGRE-PDO. CAMPANA),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
325,ARROYO PITO,Gualeguaychú,Entre Rios,Argentina,5430056,5430,54
326,ARROYO NOGAL,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
327,ARROYO NUEVE DE JULIO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
328,ARROYO PACIENCIA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
329,ARROYO PLATITOS,Gualeguaychú,Entre Rios,Argentina,5430056,5430,54
330,ARROYO PACIFICO (CAPITAN),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
331,ARROYO PACIFICO (DE LA SERNA),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
332,ARROYO PACU,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
333,ARROYO PAJAL,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
334,ARROYO PAJARITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
335,ARROYO PANTANOCITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
336,ARROYO PANTANOSO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
337,ARROYO PARAGUAY,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
338,ARROYO PATI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
339,ARROYO PAYCARABI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
340,ARROYO PAYCARABICITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
341,ARROYO PINERAL,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
342,ARROYO POLVORA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
343,ARROYO PORFIADO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
344,ARROYO PRIMERA HERMANA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
345,ARROYO RAMA NEGRA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
346,ARROYO RAMALLO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
347,ARROYO RAYA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
348,ARROYO REMANCITO (CARABELAS),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
349,VILLA ANGELICA,Gualeguaychú,Entre Rios,Argentina,5430056,5430,54
350,ARROYO REMANCITO (MENDEZ GRANDE),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
351,ARROYO BRASILERO,Gualeguaychú,Entre Rios,Argentina,5430056,5430,54
352,ARROYO IBICUYCITO,Gualeguaychú,Entre Rios,Argentina,5430056,5430,54
353,ARROYO REYES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
354,ARROYO RICO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
355,ARROYO RINCONADA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
356,ARROYO RODEO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
357,ARROYO ROMANCITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
358,ARROYO ROMERO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
359,ARROYO SABALOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
360,ARROYO SAN SALVADOR,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
361,ARROYO SANTA ROSA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
362,ARROYO SANTO DOMINGO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
363,ARROYO SAUCE LLORON,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
364,ARROYO SEGUNDA HERMANA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
365,ARROYO SURUBI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
366,ARROYO TARARIRAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
367,ARROYO TELA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
368,ARROYO TIBER,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
369,ARROYO TIBURON,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
370,ARROYO TOLEDO (PALMAS),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
371,ARROYO TOLEDO (PARANA MINI),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
372,ARROYO TORITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
373,ARROYO TORO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
374,ARROYO TRES SARGENTOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
375,ARROYO TUYUPARE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
376,ARROYO VEINTICINCO DE NOVIEMBRE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
377,ARROYO VERON,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
378,ARROYO VICO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
379,BOCA CARABELAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
380,BOCA DE LA CRUZ COLORADA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
381,BOCA DEL ARROYO ESTUDIANTE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
382,BOCA DEL TORO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
383,CANAL C,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
384,CANAL CINCO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
385,CANAL CUATRO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
386,CANAL DE LA SERNA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
387,CANAL DEL ESTE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
388,CANAL DOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
389,CANAL GOBERNADOR ARANA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
390,CANAL GOBERNADOR ARIAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
391,ARROYO HERMANA SEGUNDA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
392,CANAL GOBERNADOR DE LA SERNA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
393,CANAL HAMBRIENTOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
394,CANAL HONDA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
395,CANAL LAURENTINO COMAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
396,"CANAL N"" 1",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
397,"CANAL N"" 2",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
398,"CANAL N"" 3",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
399,"CANAL N"" 4",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
400,"CANAL N"" 5",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
401,CANAL PICARDO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
402,CANAL TRES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
403,CANAL UNION,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
404,CANAL UNO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
405,CANAL URION,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
406,CANAL VILLANUEVA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
407,CHAÑA-MINI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
408,CUARTELES CARABELAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
409,CUATRO BOCAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
410,EL CORRENTOSO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
411,ESTACION FORESTAL DOMINGO FAUSTINO SARMIENTO (DELTA),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
412,GUAZU Y MANZANO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
413,GUAZU Y NARANJO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
414,LA BARQUITA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
415,LAGUNA DE BORCHES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
416,LAGUNA DE LA BARCA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
417,LAGUNA LAGUNITA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
418,PARANA MINI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
419,PAY CARABI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
420,RECREO EL MARQUES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
421,RIO BARCA GRANDE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
422,RIO CAPITAN,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
423,RIO CARABELAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
424,RIO CARABELAS GRANDES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
425,RIO CARAPACHAY,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
426,RIO LUJAN (TIGRE-PDO. TIGRE),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
427,RIO PARANA DE LAS PALMAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
428,RIO PARANA MINI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
429,RIO SARMIENTO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
430,RIO TIGRE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
431,TRES BOCAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
432,VARADERO DEL MINI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
433,ZANJA GUALTIERI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
434,ZANJA TAMAGNI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
435,BARRIO PARA JEFES Y OFICIALES GENERAL SAN MARTIN,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
436,BARRIO SAN IGNACIO DE LOYOLA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
437,MUÑIZ,Tigre,Buenos Aires,Argentina,5406805,5406,54
438,VILLA CONCEPCION,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
439,VILLA SAN ANDRES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
440,VILLA ZAGALA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
441,BARRIO LIBERTADOR,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
442,VILLA HIDALGO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
443,VILLA LANZONI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
444,BARRIO MARTIN FIERRO (VILLA LOMA HERMOSA-PDO. SAN MARTIN),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
445,VILLA GONNET,General San Martín,Buenos Aires,Argentina,5406371,5406,54
446,SAENZ PEÑA,General San Martín,Buenos Aires,Argentina,5406371,5406,54
447,CUADRILLA 1011 (FGCSM.),General San Martín,Buenos Aires,Argentina,5406371,5406,54
448,VILLA TALLERES ALIANZA,General San Martín,Buenos Aires,Argentina,5406371,5406,54
449,CASEROS,General San Martín,Buenos Aires,Argentina,5406371,5406,54
450,"RUTA 8 KILOMETRO 19,500 AL 22,800",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
451,SAN MIGUEL,General San Martín,Buenos Aires,Argentina,5406371,5406,54
452,UNION TRANVIARIOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
453,VILLA MARIA DE LOS REMEDIOS DE ESCALADA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
454,BARRIO DE SUBOFICIALES SARGENTO CABRAL (APEADERO FCGU),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
455,EL CRUCE,General San Martín,Buenos Aires,Argentina,5406371,5406,54
456,BARRIO SARGENTO CABRAL,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
457,JOSE C. PAZ,General San Martín,Buenos Aires,Argentina,5406371,5406,54
458,ESCUELA PROFESIONAL GENERAL LEMOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
459,VILLA TURDERA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
460,ESCUELA SUBOFICIALES SARGENTO CABRAL (APEADERO FCGU),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
461,JUAN VUCETICH,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
462,BARRIO JORGE NEWBERY (BELLA VISTA-PDO. GRAL. SARMIENTO),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
463,ROOSEVELT,General San Martín,Buenos Aires,Argentina,5406371,5406,54
464,TORTUGUITAS,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
465,BARRIO MAYOR IRUSTA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
466,BARRIO OBLIGADO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
467,VILLA MATHEU,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
468,VILLA PARQUE,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
469,CIUDAD JARDIN LOMAS DEL PALOMAR,General San Martín,Buenos Aires,Argentina,5406371,5406,54
470,CAPITAN LOZANO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
471,SARGENTO BARRUFFALDI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
472,TENIENTE AGNETA,San Miguel,Buenos Aires,Argentina,5406760,5406,54
473,CAMPO DE MAYO,San Miguel,Buenos Aires,Argentina,5406760,5406,54
474,TENIENTE GRAL. RICCHIERI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
475,BARRIO BARILARI,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
476,BARRIO CORTIJO NUEVO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
477,BARRIO EL CORTIJO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
478,BARRIO EL FARO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
479,DEL VISO,San Miguel,Buenos Aires,Argentina,5406760,5406,54
480,BARRIO LA ESTRELLA,San Miguel,Buenos Aires,Argentina,5406760,5406,54
481,BARRIO LOS EUCALIPTOS (SAN MIGUEL),San Miguel,Buenos Aires,Argentina,5406760,5406,54
482,BARRIO LOS NOGALES,San Miguel,Buenos Aires,Argentina,5406760,5406,54
483,BARRIO LOS PINOS (S.MIGUEL ESTAF.N§6),San Miguel,Buenos Aires,Argentina,5406760,5406,54
484,BARRIO MARIANO MORENO (SAN MIGUEL),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
485,BARRIO MARTIN FIERRO (SAN MIGUEL),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
486,BARRIO MITRE (SAN MIGUEL-),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
487,BARRIO NORTE SARMIENTO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
488,BARRIO PARQUE LA GLORIA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
489,BARRIO SANTA BRIGIDA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
490,BARRIO SOLAR DEL NORTE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
491,LA ESTRELLA (TRUJUI),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
492,LOMAS DE MARILO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
493,PARQUE EL CORTIJO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
494,BARRIO LOS PARAISOS (TRUJUI),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
495,BARRIO ANTARTIDA ARGENTINA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
496,BARRIO ARGITAL,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
497,BARRIO IRIGOIN,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
498,BARRIO LAS HERAS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
499,CAPILLA,San Miguel,Buenos Aires,Argentina,5406760,5406,54
500,BARRIO PARQUE EL OMBU,San Miguel,Buenos Aires,Argentina,5406760,5406,54
501,BARRIO PARQUE SAN MIGUEL,Moreno,Buenos Aires,Argentina,5406560,5406,54
502,LA LONJA,San Miguel,Buenos Aires,Argentina,5406760,5406,54
503,BARRIO SAN LUIS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
504,VILLA LYNCH,San Miguel,Buenos Aires,Argentina,5406760,5406,54
505,BARRIO SANTA PAULA,Moreno,Buenos Aires,Argentina,5406560,5406,54
506,VILLA URBANA,Moreno,Buenos Aires,Argentina,5406560,5406,54
507,PIÑERO,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
508,CASTELAR,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
509,BARRIO VILLA ALTUBE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
510,VILLA BARRIO ALTUBE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
511,PARQUE SAN MARTIN,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
512,BARRIO CHELITO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
513,LIBERTAD,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
514,BARRIO LA GRANJA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
515,BARRIO LA QUERENCIA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
516,BARRIO LOS GALLITOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
517,BARRIO PARQUE KANMAR,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
518,LOS PARAISOS,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
519,BARRIO YEI-PORA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
520,EL CALLAO,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
522,VILLA RAFFO,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
523,SANTOS LUGARES,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
524,VILLA MAGDALENA,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
525,MALAVER,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
526,AGUSTIN FERRARI,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
527,EL PALENQUE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
528,KM 40 (TORTUGUITAS),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
529,LOS PERALES,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
530,"RUTA 8 KILOMETRO 37,500 AL 41",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
531,BARRIO LOS CACHORROS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
532,BARRIO PARQUE PERO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
533,BARRIO PINAZO,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
534,LA LOMA (DEL VISO),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
535,"RUTA 8 KILOMETRO 41,100 AL 46",Indeterminado,Buenos Aires,Argentina,5406998,5406,54
536,RUTA 8 KILOMETRO 47,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
537,BARRIO EL DESTINO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
538,VILLA MARIA DE LOS REMEDIOS DE ESCALADA,Pilar,Buenos Aires,Argentina,5406637,5406,54
539,BARRIO JHONSON,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
540,MARTIN CORONADO,Malvinas Argentinas,Buenos Aires,Argentina,5406515,5406,54
541,BARRIO MARIANO MORENO (HURLINGHAM-PDO. MORON),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
542,BARRIO PARADA GALLO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
543,BARRIO PARQUE QUIRNO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
544,VILLA BOSCH,Pilar,Buenos Aires,Argentina,5406637,5406,54
545,EJERCITO DE LOS ANDES (PARADA FCGU),José C. Paz,Buenos Aires,Argentina,5406412,5406,54
546,EL PALOMAR,Pilar,Buenos Aires,Argentina,5406637,5406,54
547,JORGE NEWBERY (PARADA FCGU),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
548,JUAN BAUTISTA DE LA SALLE (PARADA FCGU),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
549,YAPEYU,José C. Paz,Buenos Aires,Argentina,5406412,5406,54
550,LA PORTEÑA (MORENO-PDO. MORENO),General San Martín,Buenos Aires,Argentina,5406371,5406,54
551,CIUDADELA,General San Martín,Buenos Aires,Argentina,5406371,5406,54
552,VILLA DEL CARMEN (DEL VISO),Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
553,RAMOS MEJIA,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
554,VILLA JOSE INGENIEROS,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
555,JOSE INGENIEROS,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
556,DOMINGO FAUSTINO SARMIENTO,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
558,MANUEL ALBERTI,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
559,VICEALMIRANTE E. MONTES,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
560,LOPEZ CAMELO,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
561,NORDELTA,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
562,EL CRISTIANO,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
563,HAEDO,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
564,MORON,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
565,SAN ANTONIO DE PADUA,Morón,Buenos Aires,Argentina,5406567,5406,54
566,BARRIO SANTA TERESA,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
567,RUBEN DARIO (ESTACION FCGU),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
568,VILLA DON BOSCO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
569,BARRIO AVIACION,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
570,BARRIO DE LA MERCED,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
571,BARRIO LA CABAÑA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
572,BARRIO MANZANAR DE KAISER,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
573,PARQUE LELOIR,Hurlingham,Buenos Aires,Argentina,5406408,5406,54
574,BARRIO PARQUE PELUFFO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
575,BARRIO SAN FRANCISCO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
576,LAS NACIONES,Hurlingham,Buenos Aires,Argentina,5406408,5406,54
577,BARRIO SAN JOSE (MORON-PDO. MORON),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
578,VILLA GRAND BOURG,Hurlingham,Buenos Aires,Argentina,5406408,5406,54
579,VILLA IRUPE,Hurlingham,Buenos Aires,Argentina,5406408,5406,54
580,GOBERNADOR UDAONDO,Hurlingham,Buenos Aires,Argentina,5406408,5406,54
581,MERLO,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
582,CHURRUCA,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
583,BARRIO OBRERO FERROVIARIO,Tres de Febrero,Buenos Aires,Argentina,5406840,5406,54
584,MARIANO ACOSTA,La Matanza,Buenos Aires,Argentina,5406427,5406,54
585,BARRIO PUENTE ROCA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
586,COLONIA NACIONAL DE MENORES,Morón,Buenos Aires,Argentina,5406567,5406,54
587,ELIAS ROMERO,Morón,Buenos Aires,Argentina,5406567,5406,54
588,PUJOL,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
589,BARRIO VILLA HARAS MYRIAM,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
590,PARQUE SUMAMPA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
591,BARRIO ALFREDO L. PALACIOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
592,BARRIO MARINA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
593,BARRIO PINTEMAR,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
594,BARRIO LOS PARAISOS (LIBERTAD-PDO. MERLO),Indeterminado,Buenos Aires,Argentina,5406998,5406,54
595,BARRIO NUEVO,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
596,MARCOS PAZ,Morón,Buenos Aires,Argentina,5406567,5406,54
597,LA PORTEÑA,Morón,Buenos Aires,Argentina,5406567,5406,54
598,AERODROMO ALBATROS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
599,BARRIO EL PERICON,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
600,BARRIO AERONAUTICO,Ituzaingó,Buenos Aires,Argentina,5406410,5406,54
601,BARRIO LOS VASCOS,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
602,LA AZUCENA,Ituzaingó,Buenos Aires,Argentina,5406410,5406,54
603,GOBERNADOR EDUARDO ARANA,Ituzaingó,Buenos Aires,Argentina,5406410,5406,54
604,LOMA FLORIDA,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
605,LOMA GRANDE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
606,VILLA LAGO DEL BOSQUE,Indeterminado,Buenos Aires,Argentina,5406998,5406,54
